req_id	outline	polarion_id	spec_reference	title
SWE1-HMI-PROF-091-02	9.3.2	NRL-145545	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.3.2	EDPR3.2) If user is in the process of viewing/doing any of the above listed item
SWE1-HMI-PROF-092	9.4	NRL-145546	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.4	EDPR5.) Pressing anywhere on the avatar or anywhere on the “Change Avatar” line 
SWE1-HMI-PROF-093	9.4.1	NRL-145547	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.4.1	EDPR5.1) The screen will show the currently selected Avatar highlighted and prov
SWE1-HMI-PROF-094	9.4.2	NRL-145548	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.4.2	EDPR5.2) Exiting without saving will not result in an Avatar change
SWE1-HMI-PROF-095	9.5	NRL-145549	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.5	EDPR6.) Swapping memory seat preference means the active Profile will be linked 
SWE1-HMI-PROF-096	9.5.1	NRL-145550	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.5.1	EDPR6.1) If the active Profile was previously linked to any memory seat position
SWE1-HMI-PROF-097	9.5.2	NRL-145551	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.5.2	EDPR6.2) If the active Profile was not previously linked to any memory seat posi
SWE1-HMI-PROF-098	9.5.3	NRL-145552	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.5.3	EDPR6.3) Choosing “none” as a memory seat option will not be available and will 
SWE1-HMI-PROF-099	9.6	NRL-145553	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.6	EDPR7.) Change the memory seat position and then pushing save will update the se
SWE1-HMI-PROF-100	9.6.1	NRL-145554	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.6.1	EDPR7.1) The Welcome Popup size setting will default on small. If turned off, do
SWE1-HMI-PROF-101	9.7	NRL-145555	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.7	EDPR8.) If the Delete Profile option is selected, a verification popup message w
SWE1-HMI-PROF-102	9.7.1	NRL-145556	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.7.1	EDPR8.1) After a Profile is deleted through the Edit Profile tab, they will be t
SWE1-HMI-PROF-103	9.7.2	NRL-145557	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.7.2	EDPR8.2) If a Profile not linked to a memory seat is deleted, “User 1” or the la
SWE1-HMI-PROF-104	9.8	NRL-145558	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.8	EDPR9.) The Vehicle “More Settings” button will link directly to the “My Profile
SWE1-HMI-PROF-105	9.9	NRL-145559	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_9.9	EDPR10.) The Edit Profile tab will have a maximum of 6 lines of information per 
SWE1-HMI-PROF-106	10.2	NRL-145562	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_10.2	PRINFO1.) Choosing anywhere on the line for “What is linked to my Profile”, incl
SWE1-HMI-PROF-107	10.3	NRL-145563	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_10.3	PRINFO2.) The Info button will also be visible on the All Profiles tab and show 
SWE1-HMI-PROF-108	10.3.1	NRL-145564	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_10.3.1	PRINFO2.1) The Driver Profile Info Page will read, “Your Driver Profile will rem
SWE1-HMI-PROF-109	11.3	NRL-145568	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_11.3	CPA1.) The Connected Account line item will always be displayed on the “Edit Pro
SWE1-HMI-PROF-110	11.3.1	NRL-145569	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_11.3.1	CPA1.2) Pushing the Connected Account on the “Edit Profile” tab will bring the u
SWE1-HMI-PROF-111	11.4	NRL-145570	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_11.4	CPA2.) [This whole note is not applicable for R1H] Clicking on the info icon nex
SWE1-HMI-PROF-112-01	11.5	NRL-145571	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_11.5	CPA3.) If an App Store app is deleted, it would only be deleted for the user who
SWE1-HMI-PROF-112-02	11.5	NRL-145571	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_11.5	CPA3.) If an App Store app is deleted, it would only be deleted for the user who
SWE1-HMI-PROF-112-03	11.5	NRL-145571	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_11.5	CPA3.) If an App Store app is deleted, it would only be deleted for the user who
SWE1-HMI-PROF-113	12.1	NRL-145573	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.1	PVAL1.) The system should store any updated preferences until Valet Mode is exit
SWE1-HMI-PROF-114	12.1.1	NRL-145574	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.1.1	PVAL1.1) Status bar will always need to return to the default status bar setup w
SWE1-HMI-PROF-115	12.2	NRL-145575	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.2	PVAL2.) Valet Mode can only be activated through the button on the All Profiles 
SWE1-HMI-PROF-116	12.2.1	NRL-145576	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.2.1	PVAL2.1) Valet Mode button is greyed out while the vehicle is in motion. If the 
SWE1-HMI-PROF-117	12.3	NRL-145577	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.3	PVAL3.) To activate Valet Mode a 4 digit one-time PIN is required to be entered.
SWE1-HMI-PROF-118	12.3.1	NRL-145578	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.3.1	PVAL3.1) To get out of Valet Mode the same 4 digit PIN needs to be entered
SWE1-HMI-PROF-119	12.3.2	NRL-145579	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.3.2	PVAL3.2) Disconnecting the battery will override and reset Valet mode and the sy
SWE1-HMI-PROF-120	12.3.3	NRL-145580	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.3.3	PVAL3.3) The system should return to previous Profile after exiting/deactivating
SWE1-HMI-PROF-121	12.4	NRL-145581	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.4	PVAL4) If during the initiation of Valet Mode, and/or activation/deactivation of
SWE1-HMI-PROF-122	12.5	NRL-145582	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.5	PVAL5.) Valet Mode will be indicated in the status bar with a lock symbol combin
SWE1-HMI-PROF-123	12.6	NRL-145583	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.6	PVAL6.) When Valet Mode is active and the user pushes the Profile button in the 
SWE1-HMI-PROF-124	12.7	NRL-145584	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.7	PVAL7.) When in Valet mode, pushing the memory seat buttons will only change the
SWE1-HMI-PROF-125-01	12.8	NRL-145585	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8	PVAL8.) Only HVAC and Media sections will be available when Valet Mode is on. Pr
SWE1-HMI-PROF-125-02	12.8	NRL-145585	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8	PVAL8.) Only HVAC and Media sections will be available when Valet Mode is on. Pr
SWE1-HMI-PROF-125-03	12.8	NRL-145585	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8	PVAL8.) Only HVAC and Media sections will be available when Valet Mode is on. Pr
SWE1-HMI-PROF-125-04	12.8	NRL-145585	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8	PVAL8.) Only HVAC and Media sections will be available when Valet Mode is on. Pr
SWE1-HMI-PROF-126-01	12.8.1	NRL-145586	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8.1	PVAL8.1) Valet Mode will enable “electronic” Glove Box Lock. If vehicle is equip
SWE1-HMI-PROF-126-02	12.8.1	NRL-145586	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8.1	PVAL8.1) Valet Mode will enable “electronic” Glove Box Lock. If vehicle is equip
SWE1-HMI-PROF-126-03	12.8.1	NRL-145586	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8.1	PVAL8.1) Valet Mode will enable “electronic” Glove Box Lock. If vehicle is equip
SWE1-HMI-PROF-127	12.8.2	NRL-145587	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.8.2	PVAL8.2) If the glove box is unlocked/locked prior to activating Valet Mode, the
SWE1-HMI-PROF-128-01	12.9	NRL-145588	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.9	PVAL9.) For activation and deactivation, the user will have 10 attempts to type 
SWE1-HMI-PROF-128-02	12.9	NRL-145588	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.9	PVAL9.) For activation and deactivation, the user will have 10 attempts to type 
SWE1-HMI-PROF-128-03	12.9	NRL-145588	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.9	PVAL9.) For activation and deactivation, the user will have 10 attempts to type 
SWE1-HMI-PROF-129	12.10	NRL-145589	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.10	PVAL10.) For activation and deactivation, when on the PIN entry popup, grey out 
SWE1-HMI-PROF-130	12.10.1	NRL-145590	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_12.10.1	PVAL10.1) Once 4 digits are entered grey out all numeric buttons.
SWE1-HMI-PROF-131	13.1	NRL-145592	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_13.1	PVALSPK1.) When Valet mode is enabled by SPAAK, no PIN code will be required to 
SWE1-HMI-PROF-132-01	13.2	NRL-145593	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_13.2	PVALSPK2.) The SPAAK user cannot exit Valet Mode from the head unit. Only the ow
SWE1-HMI-PROF-132-02	13.2	NRL-145593	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_13.2	PVALSPK2.) The SPAAK user cannot exit Valet Mode from the head unit. Only the ow
SWE1-HMI-PROF-133	13.3	NRL-145594	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_13.3	PVALSPK3.) If the SPAAK user presses the Profiles icon with the lock, popup PU15
SWE1-HMI-PROF-134	14.1	NRL-145596	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_14.1	PVALEX1.) When Valet Mode is active the welcome popup will indicate the vehicle 
SWE1-HMI-PROF-135	14.2	NRL-145597	Personal_Account_HMI_Logic_and_Flow_R1_SR24_Post2A_CR24798_(October_03_2023)_14.2	PVALEX2.) Valet Mode cannot be deactivated while the vehicle is in motion. If Pr
