row	req_id	old_E	old_F	new_F	status	note
152	SWE1-VC-ForwardCollisionWarning-039				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
153	SWE1-VC-ForwardCollisionWarningSensitivity-041				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
154	SWE1-VC-ForwardCollisionWarningSensitivity-042				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
155	SWE1-VC-ForwardCollisionWarningSensitivity-046				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
156	SWE1-VC-PedestrianEmergencyBrakingorWarning&ActiveBraking-048				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
157	SWE1-VC-PedestrianEmergencyBrakingorWarning&ActiveBraking-049				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
158	SWE1-VC-PedestrianEmergencyBrakingorWarning&ActiveBraking-052				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
159	SWE1-VC-RainSensingWipers-054				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
160	SWE1-VC-RainSensingWipers-055				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
161	SWE1-VC-RainSensingWipers-058				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
162	SWE1-VC-DaytimeRunningLights-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
163	SWE1-VC-DaytimeRunningLights-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
164	SWE1-VC-DaytimeRunningLights-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
165	SWE1-VC-DaytimeRunningLights-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
166	SWE1-VC-DaytimeRunningLights-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
167	SWE1-VC-HeadlightsOffDelay-008				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
168	SWE1-VC-HeadlightsOffDelay-009				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
169	SWE1-VC-HeadlightsOffDelay-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
170	SWE1-VC-HeadlightsOffDelay-011				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
171	SWE1-VC-HeadlightsOffDelay-012				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
172	SWE1-VC-HeadlightsOffDelay-013				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
173	SWE1-VC-HeadlightsOffDelay-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
174	SWE1-VC-HeadlightsOffDelay-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
175	SWE1-VC-HeadlightsOffDelay-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
176	SWE1-VC-PressureUnit-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
177	SWE1-VC-PressureUnit-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
178	SWE1-VC-PressureUnit-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
179	SWE1-VC-PressureUnit-005				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
180	SWE1-VC-PressureUnit-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
181	SWE1-VC-PressureUnit-007				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
182	SWE1-VC-PowerUnit-009				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
183	SWE1-VC-PowerUnit-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
184	SWE1-VC-PowerUnit-011				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
185	SWE1-VC-PowerUnit-012				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
186	SWE1-VC-PowerUnit-013				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
187	SWE1-VC-PowerUnit-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
188	SWE1-VC-TorqueUnit-016				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
189	SWE1-VC-TorqueUnit-017				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
190	SWE1-VC-TorqueUnit-018				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
191	SWE1-VC-TorqueUnit-019				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
192	SWE1-VC-TorqueUnit-020				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
193	SWE1-VC-IlluminatedApproach-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
194	SWE1-VC-IlluminatedApproach-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
195	SWE1-VC-IlluminatedApproach-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
196	SWE1-VC-IlluminatedApproach-005				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
197	SWE1-VC-IlluminatedApproach-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
198	SWE1-VC-IlluminatedApproach-007				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
199	SWE1-VC-IlluminatedApproach-008				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
200	SWE1-VC-PaddleShifter-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
201	SWE1-VC-PaddleShifter-011				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
202	SWE1-VC-PaddleShifter-012				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
203	SWE1-VC-PaddleShifter-013				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
204	SWE1-VC-PaddleShifter-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
205	SWE1-VC-PowerLiftgate/TailgateAlert-016				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
206	SWE1-VC-PowerLiftgate/TailgateAlert-017				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
207	SWE1-VC-PowerLiftgate/TailgateAlert-018				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
208	SWE1-VC-PowerLiftgate/TailgateAlert-019				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
209	SWE1-VC-PowerLiftgate/TailgateAlert-020				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
210	SWE1-VC-PowerLiftgate/TailgateAlert-021				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
211	SWE1-VC-PowerTailgate-023				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
212	SWE1-VC-PowerTailgate-024				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
213	SWE1-VC-PowerTailgate-027				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
214	SWE1-VC-PowerTailgate-028				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
215	SWE1-VC-TrafficSignWarning-030				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
216	SWE1-VC-TrafficSignWarning-031				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
217	SWE1-VC-TrafficSignWarning-032				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
218	SWE1-VC-TrafficSignWarning-033				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
219	SWE1-VC-TrafficSignWarning-034				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
220	SWE1-VC-TrafficSignWarning-035				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
221	SWE1-VC-NewSpeedZoneIndication-037				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
222	SWE1-VC-NewSpeedZoneIndication-038				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
223	SWE1-VC-NewSpeedZoneIndication-039				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
224	SWE1-VC-NewSpeedZoneIndication-040				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
225	SWE1-VC-NewSpeedZoneIndication-041				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
226	SWE1-VC-NewSpeedZoneIndication-042				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
227	SWE1-VC-ChargePowerLevel-046				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
228	SWE1-VC-ChargePowerLevel-047				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
229	SWE1-VC-ChargePowerLevel-048				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
230	SWE1-VC-ChargePowerLevel-049				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
231	SWE1-VC-ChargePowerLevel-050				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
232	SWE1-VC-ChargePowerLevel-051				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
233	SWE1-VC-RearSeatReminder-055				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
234	SWE1-VC-RearSeatReminder-056				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
235	SWE1-VC-RearSeatReminder-057				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
236	SWE1-VC-TrailerNumber-059				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
237	SWE1-VC-TrailerNumber-060				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
238	SWE1-VC-TrailerNumber-061				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
239	SWE1-VC-TrailerNumber-062				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
240	SWE1-VC-TrailerNumber-063				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
241	SWE1-VC-TrailerNumber-064				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
242	SWE1-VC-TrailerNumber-066				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
243	SWE1-VC-SWITCH1Type-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
244	SWE1-VC-SWITCH1Type-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
245	SWE1-VC-SWITCH2Type-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
246	SWE1-VC-SWITCH2Type-007				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
247	SWE1-VC-SWITCH2Type-008				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
248	SWE1-VC-SWITCH3Type-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
249	SWE1-VC-SWITCH3Type-011				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
250	SWE1-VC-SWITCH3Type-012				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
251	SWE1-VC-SWITCH4Type-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
252	SWE1-VC-SWITCH4Type-015				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
253	SWE1-VC-SWITCH4Type-016				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
254	SWE1-VC-SWITCH1HoldLastState-018				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
255	SWE1-VC-SWITCH1HoldLastState-019				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
256	SWE1-VC-SWITCH1HoldLastState-020				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
257	SWE1-VC-SWITCH2HoldLastState-022				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
258	SWE1-VC-SWITCH2HoldLastState-023				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
259	SWE1-VC-SWITCH2HoldLastState-024				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
260	SWE1-VC-SWITCH3HoldLastState-026				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
261	SWE1-VC-SWITCH3HoldLastState-027				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
262	SWE1-VC-SWITCH3HoldLastState-028				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
263	SWE1-VC-SWITCH4HoldLastState-030				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
264	SWE1-VC-SWITCH4HoldLastState-031				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
265	SWE1-VC-SWITCH4HoldLastState-032				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
266	SWE1-VC-SuspensionFlashLightsWithLower-002				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
267	SWE1-VC-SuspensionFlashLightsWithLower-003				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
268	SWE1-VC-SuspensionFlashLightsWithLower-004				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
269	SWE1-VC-SuspensionFlashLightsWithLower-005				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
270	SWE1-VC-SuspensionFlashLightsWithLower-006				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
271	SWE1-VC-SuspensionSoundHornWithLower-008				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
272	SWE1-VC-SuspensionSoundHornWithLower-009				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
273	SWE1-VC-SuspensionSoundHornWithLower-010				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
274	SWE1-VC-SuspensionSoundHornWithLower-011				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
275	SWE1-VC-SuspensionSoundHornWithLower-012				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
276	SWE1-VC-RearGuidanceLightswith\nCargoLights-014				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
277	SWE1-VC-RearGuidanceLightswith\nCargoLights-015				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
278	SWE1-VC-RearGuidanceLightswith\nCargoLights-016				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
279	SWE1-VC-RearGuidanceLightswith\nCargoLights-017				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
280	SWE1-VC-RearGuidanceLightswith\nCargoLights-018				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
281	SWE1-VC-SuspensionDefaultRideHeight-021				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
282	SWE1-VC-SuspensionDefaultRideHeight-022				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
283	SWE1-VC-SuspensionDefaultRideHeight-023				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
284	SWE1-VC-SuspensionDefaultRideHeight-024				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
285	SWE1-VC-SuspensionDefaultRideHeight-025				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
286	SWE1-VC-4AUXSwitches-028				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
287	SWE1-VC-SWITCH1PowerMode-030				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
288	SWE1-VC-SWITCH1PowerMode-031				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
289	SWE1-VC-SWITCH1PowerMode-032				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
290	SWE1-VC-SWITCH2PowerMode-034				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
291	SWE1-VC-SWITCH2PowerMode-035				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
292	SWE1-VC-SWITCH2PowerMode-036				BLOCKED	BLOCKED：feature.yaml 無 `delivery.tc_id_abbr`（全庫無任一 feature 宣告），R-G42 二之 ABBR 無據；本層不自訂
