path	line	old_id	basis	cand_FO	cand_LEDGER	context
features/vehicle_setting/RULINGS.md	7149	R-G14	NO_KW	R-G53	R-G14（台帳保號）	> sha8 `fb508d10` **不變**。此與 23b 補充包 §C-7 之寫法分歧 ⏎ > （其擬將生效起點作為 R-G14 錨點段內之小節，R-G14 之 sha 因而會變）； ⏎ > **25 包 §C 裁定 D 明文「feature-scoped，落 vehicle_setting」，以 25 為準**
features/vehicle_setting/RULINGS.md	7149	R-G14	NO_KW	R-G53	R-G14（台帳保號）	> sha8 `fb508d10` **不變**。此與 23b 補充包 §C-7 之寫法分歧 ⏎ > （其擬將生效起點作為 R-G14 錨點段內之小節，R-G14 之 sha 因而會變）； ⏎ > **25 包 §C 裁定 D 明文「feature-scoped，落 vehicle_setting」，以 25 為準**
features/vsm_v42/ANOMALIES.md	18	R-G24	NO_KW	R-G63	R-G24（台帳保號）	  `find _intake -type f`，2026-09-01）： ⏎   投遞區存在（`drwxr-xr-x`，R-G24 路徑實在），**內含 0 files**。 ⏎   同層其他投遞區（`_intake/SW_Update/`、`_intake/Display/` 等）皆有檔，
features/vsm_v42/ANOMALIES.md	81	R-G29	NO_KW	R-G68	R-G29（台帳保號）	  `git diff --numstat` → `355  339`（+355／−339 行）。 ⏎   working 版相對 HEAD 多出 **16 個條號**：`R-G29`、`R-G42`、 ⏎   `R-ICS45`–`R-ICS58`（14 條）—— 皆為**他線**（canon §9.2 與 ics_management）之
features/vsm_v42/ANOMALIES.md	244	R-G28	NO_KW	R-G67	R-G28（台帳保號）	- **問題**：`Functional Diagram` 一節之內容**全在圖內**，docx 文字層於該處為空 —— ⏎   正是 R-G28 所指「圖中載有未見於 docx 之數值與流程」之型態。 ⏎ - **處置（已做）**：`soffice --convert-to svg` 將 WMF 轉為 SVG（向量，文字仍為文字），
features/vsm_v42/ANOMALIES.md	255	R-G28	NO_KW	R-G67	R-G28（台帳保號）	- **裁決（R-VL12(e)，2026-09-01）**：Functional Diagram 之流向**不於 P3 文字化**； ⏎   P4 逐 TC 需驗因果方向時依圖判，圖為來源（R-G28 型），不臆測。**本條 RESOLVED。** ⏎ - **下放包 03 執行時之補正（執行層自查）**：SVG 還原原以「同 y 即同行」接合，
features/vsm_v42/RULINGS.md	43	R-G13	BOTH_KW	R-G52	R-G13（台帳保號）	      Hold 獨立成步（(e)）；baseline 採 <Name>_initial／<Name>_after（(f)）。 ⏎ (b) 併採 PM 之三條（引用制 R-G13，執行層自 features/power/RULINGS.md 讀原文）： ⏎       R-P353  Procedure／ER 之觀察對象限四類白名單
features/vsm_v42/RULINGS.md	109	R-G24	NO_KW	R-G63	R-G24（台帳保號）	R-VL5（Pei 裁定 2026-09-01，00 包待裁題 5：「5 准」） ⏎ 投遞區 _intake/Vehicle_Setup_VF665/（TitleCase；R-G24，已建妥並 list_directory 實測）。 ⏎ 原檔落點 sources/raw/<doc_id>/，feature.yaml 以 doc_id 引用（R-G27；新 feature 不存
features/vsm_v42/RULINGS.md	217	R-G28	NO_KW	R-G67	R-G28（台帳保號）	    同時報抽名偽陽性率。 ⏎ (e) Functional Diagram 之流向不於 P3 文字化；P4 逐 TC 需驗因果方向時依圖判，圖為來源（R-G28 型），不臆測。 ⏎ ```
features/vsm_v42/feature.yaml	29	R-G25	NO_KW	R-G64	R-G25（台帳保號）	"  # 工作簿自 R-G1 母本（forms/…_SWQT_20260817_ext.xlsx）起建，落 sandbox/ ⏎   # （R-G25：xlsx 只准在此改）；R-VL1「BLANK 起建」。W-2 後產生。 ⏎   workbook: ""sandbox/base/FM-WI-FSM-036-A01*_SWQT_20260817_ext.xlsx"""
features/vsm_v43/ANOMALIES.md	28	R-G28	NO_KW	R-G67	R-G28（台帳保號）	  | 3 | `vf665_sysad_sys3` | SYSAD SYS3 v1.0 docx（與 `vsm_v42` 共引） | **未投遞**（`sources/raw/` 亦無 `vsm_v42` 之落檔） | ⏎ - **影響**：W-2（sources 落檔／sha／R-G28）、W-3（recon）、W-4（SYSRA 分層預查）、 ⏎   W-5（訊號鏈預查）全部不可執行。00 包 §六 E1–E9 之九項預期數字**本包一項亦無法實測**。
features/vsm_v43/RULINGS.md	38	R-G13	BOTH_KW	R-G52	R-G13（台帳保號）	      Hold 獨立成步（(e)）；baseline 採 <Name>_initial／<Name>_after（(f)）。 ⏎ (b) 併採 PM 之三條（引用制 R-G13，執行層自 features/power/RULINGS.md 讀原文）： ⏎       R-P353  Procedure／ER 之觀察對象限四類白名單
features/vsm_v43/RULINGS.md	83	R-G24	NO_KW	R-G63	R-G24（台帳保號）	R-VT5（Pei 裁定 2026-09-01，00 包待裁題 5：「5 准」） ⏎ 投遞區 _intake/Vehicle_Setup_VF665/（與 vsm_v42 共用投遞區，落點分開；R-G24 已建妥實測）。 ⏎ 原檔落點 sources/raw/<doc_id>/，feature.yaml 以 doc_id 引用（R-G27）。
features/vsm_v43/RULINGS.md	152	R-G28	NO_KW	R-G67	R-G28（台帳保號）	      每一擴充命中另欄記比對依據；③ 重算結果分布，181 名視為下界。 ⏎ (e) #1 docx 之 `word/media/image1.wmf`：列 P3 待辦，於 framework 鎖定前轉圖一看；不施作 R-G28 二欄表。 ⏎ ```
scripts/canon_refs.py	7	R-G18	NO_KW	R-G57	R-G18（台帳保號）	 ⏎ **本專案有兩份 canon**（R-G18 首跑所揭；「canon §X」之歧義主要源於此）： ⏎ 
scripts/canon_refs.py	23	R-G12	NO_KW	R-G51	R-G12（台帳保號）	| `item`    | `canon §5a 第 9 條`、`§10.4-2` | 該節內之條號（表列或編號條列）| ⏎ | `ruling`  | `R-G12` | FO §9.2 之全域條文編號（全域命名空間）| ⏎ 
scripts/canon_refs.py	72	R-G18	NO_KW	R-G57	R-G18（台帳保號）	# **改鍵之理由**（26 上繳 §五-1，本輪失效兩次）：以行號為鍵者， ⏎ # **任何在被豁免行之上插入一行即製造一次假性新增** —— 而 R-G18 令 ⏎ # 「waiver 只減不增，新增即紅」，遂使每次正當之增補都要手動維護行號。
scripts/canon_refs.py	87	R-G18	NO_KW	R-G57	R-G18（台帳保號）	QUALIFIER_WINDOW = 30 ⏎ # --- 使用／提及之二分（R-G18 之精度；27 包 §三）------------------------------ ⏎ #
scripts/extract_source.py	156	R-G27	NO_KW	R-G66	R-G27（台帳保號）	"def main() -> int: ⏎     ap = argparse.ArgumentParser(description=""來源文件抽取（R-G27）"") ⏎     ap.add_argument(""--root"", default=""."")"
scripts/gate_all.py	11	R-G13	NO_KW	R-G52	R-G13（台帳保號）	| `canon_refs.py --waiver --gate` | canon 引用之唯一可解析（R-G57）| ⏎ | `rulings_hash.py --check` | 條文指紋表與現行條文相符（R-G13）| ⏎ | `gates_tsv.py --check` | 閘登錄簿與現行閘相符（R-G56）|
scripts/gates_tsv.py	133	R-G21	NO_KW	R-G60	R-G21（台帳保號）	"def selfcheck_index(root: Path) -> dict: ⏎     """"""自 `selfcheck_map.py` 取 gate_id → 自查項之反向索引（R-G21）。"""""" ⏎     import importlib.util"
scripts/intake.py	557	R-G26	NO_KW	R-G65	R-G26（台帳保號）	"            # R-G66：原檔全 repo 一份 —— 不再搬入 inputs/，改以 sources/ 引用。 ⏎             # _intake/ 之副本留原地，其為重複檔，由 Pei 依 R-G26 之清單處置。 ⏎             duplicates.append(f'{f[""file""]} —— 已在 {shared}，未搬入 inputs/')"
scripts/intake.py	598	R-G27	NO_KW	R-G66	R-G27（台帳保號）	"    for d in duplicates: ⏎         print(f""SOURCES (R-G27): {d}"") ⏎ "
scripts/lint_paths.py	2	R-G25	NO_KW	R-G64	R-G25（台帳保號）	"#!/usr/bin/env python3 ⏎ """"""產出物落點檢查（R-G25）。 ⏎ "
scripts/lint_paths.py	4	R-G25	NO_KW	R-G64	R-G25（台帳保號）	 ⏎ R-G25 之政策**自生效日管新檔；既有檔案不搬移**——故本工具以一份 ⏎ 基線（`docs/fw036/PATH_POLICY_BASELINE.tsv`）記下生效日當時之全部
scripts/lint_paths.py	27	R-G24	NO_KW	R-G63	R-G24（台帳保號）	# R-G64 之表：各副檔名於 `features/<f>/` 下之合法第一層目錄。 ⏎ # `inputs/` 為來源投遞之最終落點（R-G24 附記），非產出物，一併視為合法。 ⏎ # `docs/`／`scripts/`／`forms/` 非產出物目錄，其下之檔不入本檢查。
scripts/lint_paths.py	108	R-G25	NO_KW	R-G64	R-G25（台帳保號）	"def main() -> int: ⏎     ap = argparse.ArgumentParser(description=""產出物落點檢查（R-G25）"") ⏎     ap.add_argument(""--root"", default=""."")"
scripts/prompt_fingerprint.py	165	R-G19	NO_KW	R-G58	R-G19（L358 保號）／R-G69（L402）	"        if any(v[""verdict""] == ""**不符**"" for v in result.values()): ⏎             print(""\nR-G19：與前批不符而下放包未宣告變更者，該批退回。"", file=sys.stderr) ⏎             return 1"
scripts/rulings_hash.py	105	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"    變為另一值，**而其本體一字未改**。那種假性不符若累積， ⏎     R-G13 之 sha 比對就會被當成噪音忽略，而**那正是 R-G13 之效力所繫**。 ⏎     """""""
scripts/rulings_hash.py	105	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"    變為另一值，**而其本體一字未改**。那種假性不符若累積， ⏎     R-G13 之 sha 比對就會被當成噪音忽略，而**那正是 R-G13 之效力所繫**。 ⏎     """""""
scripts/rulings_hash.py	123	R-G22	NO_KW	R-G61	R-G22（台帳保號）	"def fenced_body(lines: list[str], key: str = """") -> tuple[list[str], str]: ⏎     """"""取條文本體（R-G22′，下放包 57 §二 #1）。 ⏎ "
scripts/rulings_hash.py	126	R-G23	NO_KW	R-G62	R-G23（台帳保號）	    **本體 = 該節之全部 fenced block 之內容串接**（不含 ``` 兩行，依出現序，無分隔符）。 ⏎     **取全部而非首個**（下放包 58 §三 #2）：條文分成二框者（如 `R-G23` 與其 ⏎     `[DEFAULT]` 段），**第二框亦為規範內容，取首個即漏掉一半規範**。
scripts/rulings_hash.py	130	R-G13	NO_KW	R-G52	R-G13（台帳保號）	    節內無 fenced block 者**退回整節**，其 `body_kind` 記為 `section` —— ⏎     **該類條之 `body_sha` 與 `section_sha` 相同，R-G13 之假性不符對其未解** ⏎     （上繳包 57 §6 之自評；實測 74 條）。
scripts/rulings_hash.py	263	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"def main() -> int: ⏎     ap = argparse.ArgumentParser(description=""裁決條文指紋表（R-G13）"") ⏎     ap.add_argument(""--root"", default=""."", help=""repo 根目錄"")"
scripts/selfcheck_map.py	100	R-G21	NO_KW	R-G60	R-G21（台帳保號）	"    if missing: ⏎         raise SystemExit(f""對映表與 IN §9 之項目不一致：{missing}（R-G21 令 17 項全數分類）"") ⏎     out = []"
scripts/workspace_gc.py	14	R-G26	NO_KW	R-G65	R-G26（台帳保號）	" ⏎ 刪除由 Pei 依清單以**專門 commit** 為之（R-G26）。 ⏎ """""""
scripts/workspace_gc.py	145	R-G26	NO_KW	R-G65	R-G26（台帳保號）	"        if not found: ⏎             rows.append((feature, ""—"", ""無候選"", ""已掃，無符合 R-G26 之候選"")) ⏎             continue"
tests/test_canon_refs.py	184	R-G12	NO_KW	R-G51	R-G12（台帳保號）	"    monkey = one(repo, line + ""（見 FO §9.2）"", kind=""ruling"") ⏎     assert monkey.verdict == ""unresolved""  # 範例 canon 只載 R-G5／R-G12 ⏎ "
tests/test_canon_refs.py	237	R-G12	NO_KW	R-G51	R-G12（台帳保號）	"    p.parent.mkdir(parents=True, exist_ok=True) ⏎     p.write_text(""依 canon §5a 第 1 條與 canon §10.4，並見 R-G12。\n"", encoding=""utf-8"") ⏎     r = run(repo, ""--gate"")"
tests/test_canon_refs.py	251	R-G18	NO_KW	R-G57	R-G18（台帳保號）	 ⏎ # --- waiver（R-G18 修訂版，24 包 §C 裁定 2）------------------------------- ⏎ #
tests/test_canon_refs.py	362	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"    ('本條二款括號內「依 canon §8.7」所指為 FO §8.7', ""mention"", ""圍籬優先於其內之動詞""), ⏎     # 例 3：條文圍籬內（FO §9.2 之 R-G13 條文）—— 見 in_fence 之測試 ⏎     ('條文本體提及 canon 之 §9 → 已豁免', ""mention"", ""詞彙標記「提及」""),"
tests/test_canon_refs.py	377	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"def test_fence_and_superseded_regions_are_mention(): ⏎     line = ""R-G13：裁決條文集中於各 feature 之 RULINGS.md 與 canon §9"" ⏎     assert cr.usage_of(line, line.index(""§""), True, False) == ""mention"""
tests/test_extract_source.py	1	R-G27	NO_KW	R-G66	R-G27（台帳保號）	"""""""來源抽取（R-G27，27 包 §D-7）。 ⏎ "
tests/test_lint_paths.py	1	R-G25	NO_KW	R-G64	R-G25（台帳保號）	"""""""產出物落點檢查（R-G25，27 包 §D-5）。 ⏎ "
tests/test_rulings_hash.py	1	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"""""""Tests for scripts/rulings_hash.py（R-G13 之指紋表）。 ⏎ "
tests/test_rulings_hash.py	64	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"def test_body_change_changes_hash(tmp_path): ⏎     """"""R-G13 之整個效力靠這一條：本體一改，sha 即不符。"""""" ⏎     write(tmp_path, ""a.md"", ""### R-VS7 — 委派界線\n\n委派不免除產出 TC 之義務。\n"")"
tests/test_rulings_hash.py	76	R-G13	NO_KW	R-G52	R-G13（台帳保號）	"    W-P3 實測之字面案例：`R-VS82` 於其後追加 `## 主線 —— 26 包` 後 sha 變， ⏎     **而其本體一字未改**。假性不符若累積，R-G13 之比對會被當成噪音忽略。 ⏎     """""""
tests/test_selfcheck_map.py	42	R-G21	NO_KW	R-G60	R-G21（台帳保號）	"def test_every_item_is_classified(): ⏎     """"""R-G21：17 項全數分類，0 項懸置。"""""" ⏎     rows = sm.rows(ROOT)"
tests/test_workspace_gc.py	43	R-G26	NO_KW	R-G65	R-G26（台帳保號）	"def test_output_dir_is_out_of_scope(tmp_path) -> None: ⏎     """"""`output/` 不入版控 —— 移除無歸檔，故不由本條授權（FO R-G26 註）。"""""" ⏎     seed(tmp_path, ""features/power/output/SUPERSEDED_old.json"")"
