anchor_id	cfts	chapter_num	chapter_title	chapter_touched	risk_tier
4941667	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941669	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941670	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941671	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941672	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941677	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941679	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941681	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941682	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941683	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941684	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941685	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941686	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941687	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941688	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941689	009	1.6.2.1.16	Splash Screen logo visualization	True	1
4941691	009	1.6.2.1.17	Proxi Parameters management	True	1
4941694	009	1.6.2.1.17	Proxi Parameters management	True	1
4941697	009	1.6.2.1.18	Timeout1 Management	False	3
4941699	009	1.6.2.1.19	TLM Front Panel Mapping	False	3
4941704	009	1.6.3.1	TLM algorithm requirements	True	2
4941711	009	1.6.3.1.2	Auto_SwitchOn_Setting.Req management	True	1
4941714	009	1.6.4.1	TLM algorithm requirements	True	2
4941716	009	1.6.4.1	TLM algorithm requirements	True	2
4941717	009	1.6.4.1	TLM algorithm requirements	True	2
4941719	009	1.6.4.1	TLM algorithm requirements	True	2
4941733	009	1.6.4.1	TLM algorithm requirements	True	2
4941734	009	1.6.4.1	TLM algorithm requirements	True	2
4941737	009	1.6.4.1	TLM algorithm requirements	True	2
4941738	009	1.6.4.1	TLM algorithm requirements	True	2
4941739	009	1.6.4.1	TLM algorithm requirements	True	2
4941740	009	1.6.4.1	TLM algorithm requirements	True	2
4941741	009	1.6.4.1	TLM algorithm requirements	True	2
4941742	009	1.6.4.1	TLM algorithm requirements	True	2
4941745	009	1.6.5.1	TLM algorithm management	False	3
4941746	009	1.6.5.1	TLM algorithm management	False	3
4941747	009	1.6.5.1	TLM algorithm management	False	3
4941749	009	1.6.6	Resume Mode (if equipped)	False	3
4941750	009	1.6.6	Resume Mode (if equipped)	False	3
4941751	009	1.6.6	Resume Mode (if equipped)	False	3
4941752	009	1.6.6	Resume Mode (if equipped)	False	3
4941759	009	1.6.7.1	TLM algorithm requirements	True	2
4941760	009	1.6.7.1	TLM algorithm requirements	True	2
4941761	009	1.6.7.1	TLM algorithm requirements	True	2
4941762	009	1.6.7.1	TLM algorithm requirements	True	2
4941763	009	1.6.7.1	TLM algorithm requirements	True	2
4941769	009	1.7.1.1.1	ID 1.0 description	True	2
4941770	009	1.7.1.1.1	ID 1.0 description	True	2
4941771	009	1.7.1.1.1	ID 1.0 description	True	2
4941772	009	1.7.1.1.1	ID 1.0 description	True	2
4941776	009	1.7.1.1.1	ID 1.0 description	True	2
4941777	009	1.7.1.1.1	ID 1.0 description	True	2
4941778	009	1.7.1.1.1	ID 1.0 description	True	2
4941779	009	1.7.1.1.1	ID 1.0 description	True	2
4941780	009	1.7.1.1.1	ID 1.0 description	True	2
4941781	009	1.7.1.1.1	ID 1.0 description	True	2
4941782	009	1.7.1.1.1	ID 1.0 description	True	2
4941783	009	1.7.1.1.1	ID 1.0 description	True	2
4941785	009	1.7.1.1.1	ID 1.0 description	True	2
4941786	009	1.7.1.1.1	ID 1.0 description	True	2
4941787	009	1.7.1.1.1	ID 1.0 description	True	2
4941789	009	1.7.1.1.2	ID 2.0 description	False	3
4941790	009	1.7.1.1.2	ID 2.0 description	False	3
4941791	009	1.7.1.1.2	ID 2.0 description	False	3
4941792	009	1.7.1.1.2	ID 2.0 description	False	3
4941793	009	1.7.1.1.2	ID 2.0 description	False	3
4941794	009	1.7.1.1.2	ID 2.0 description	False	3
4941795	009	1.7.1.1.2	ID 2.0 description	False	3
4941796	009	1.7.1.1.2	ID 2.0 description	False	3
4941797	009	1.7.1.1.2	ID 2.0 description	False	3
4941798	009	1.7.1.1.2	ID 2.0 description	False	3
4941799	009	1.7.1.1.2	ID 2.0 description	False	3
4941801	009	1.7.2	Diagnostic Requirements	False	3
4941802	009	1.7.2	Diagnostic Requirements	False	3
4941803	009	1.7.2	Diagnostic Requirements	False	3
4941804	009	1.7.2	Diagnostic Requirements	False	3
4941805	009	1.7.2	Diagnostic Requirements	False	3
4941806	009	1.7.2	Diagnostic Requirements	False	3
4941807	009	1.7.2	Diagnostic Requirements	False	3
4941808	009	1.7.2	Diagnostic Requirements	False	3
4941813	009	1.8.1.1.1	ID 1 Description	True	2
4941816	009	1.8.1.1.1	ID 1 Description	True	2
4941819	009	1.8.1.1.2	ID 2 Description	False	3
4941821	009	1.8.1.1.3	ID 3 Description	False	3
4941823	009	1.8.1.1.4	ID 4 Description	False	3
4941825	009	1.8.1.1.5	ID 5 Description	False	3
4941826	009	1.8.1.1.5	ID 5 Description	False	3
4941828	009	1.8.1.1.6	ID 6 Description	False	3
4941830	009	1.8.1.1.7	ID 7 Description	False	3
4941832	009	1.8.1.1.8	ID 8 Description	False	3
4941834	009	1.8.1.1.9	ID 9 Description	False	3
4941836	009	1.8.1.1.10	ID 10 Description	False	3
4941838	009	1.8.1.1.11	ID 11 Description	False	3
4941840	009	1.8.1.1.12	ID 12 Description	False	3
4941841	009	1.8.1.1.12	ID 12 Description	False	3
4941843	009	1.8.1.1.13	ID 15 Description	False	3
4941846	009	1.9.1	Loss of Communication Behavior	False	3
4941847	009	1.9.1	Loss of Communication Behavior	False	3
4941848	009	1.9.1	Loss of Communication Behavior	False	3
4941849	009	1.9.1	Loss of Communication Behavior	False	3
4941850	009	1.9.1	Loss of Communication Behavior	False	3
4941851	009	1.9.1	Loss of Communication Behavior	False	3
4941852	009	1.9.1	Loss of Communication Behavior	False	3
4941853	009	1.9.1	Loss of Communication Behavior	False	3
4941855	009	1.9.2	ECU CAN Architecture Configuration	False	3
4941856	009	1.9.2	ECU CAN Architecture Configuration	False	3
4941859	009	1.9.3	Power Button Reset	True	2
4941862	009	1.9.3	Power Button Reset	True	2
4941863	009	1.9.3	Power Button Reset	True	2
4941864	009	1.9.3	Power Button Reset	True	2
4941865	009	1.9.3	Power Button Reset	True	2
4941866	009	1.9.3	Power Button Reset	True	2
4941869	009	1.9.4	IDLE MODE	True	2
4941870	009	1.9.4	IDLE MODE	True	2
4941871	009	1.9.4	IDLE MODE	True	2
4941872	009	1.9.4	IDLE MODE	True	2
4941875	009	1.9.4	IDLE MODE	True	2
4941879	009	1.9.4	IDLE MODE	True	2
4941880	009	1.9.4	IDLE MODE	True	2
4941881	009	1.9.4	IDLE MODE	True	2
4941882	009	1.9.4	IDLE MODE	True	2
4941884	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941885	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941886	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941887	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941888	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941889	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941890	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941891	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941892	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941893	009	1.9.4.1	IDLE Mode wake up for APPS	False	3
4941896	009	1.9.5	STANDBY MODE	True	2
4941898	009	1.9.6	Shipping/Logistic Mode for Yard Wake	False	3
4941899	009	1.9.6	Shipping/Logistic Mode for Yard Wake	False	3
4941900	009	1.9.6	Shipping/Logistic Mode for Yard Wake	False	3
4941902	009	1.9.7	Passenger Display Power Moding	False	3
4941903	009	1.9.7	Passenger Display Power Moding	False	3
4941904	009	1.9.7	Passenger Display Power Moding	False	3
4941905	009	1.9.7	Passenger Display Power Moding	False	3
4941907	009	1.9.7.1	Operational mode	False	3
4941908	009	1.9.7.1	Operational mode	False	3
4941909	009	1.9.7.1	Operational mode	False	3
4941910	009	1.9.7.1	Operational mode	False	3
4941911	009	1.9.7.1	Operational mode	False	3
4941912	009	1.9.7.1	Operational mode	False	3
4941913	009	1.9.7.1	Operational mode	False	3
4941915	009	1.9.7.2	Dormant	False	3
4941916	009	1.9.7.2	Dormant	False	3
4941917	009	1.9.7.2	Dormant	False	3
4941918	009	1.9.7.2	Dormant	False	3
4941919	009	1.9.7.2	Dormant	False	3
4941920	009	1.9.7.2	Dormant	False	3
4941921	009	1.9.7.2	Dormant	False	3
4941922	009	1.9.7.2	Dormant	False	3
4941924	009	1.9.7.3	Passenger Display Off	False	3
4941925	009	1.9.7.3	Passenger Display Off	False	3
4941926	009	1.9.7.3	Passenger Display Off	False	3
4941927	009	1.9.7.3	Passenger Display Off	False	3
4941928	009	1.9.7.3	Passenger Display Off	False	3
4941929	009	1.9.7.3	Passenger Display Off	False	3
4941930	009	1.9.7.3	Passenger Display Off	False	3
4941931	009	1.9.7.3	Passenger Display Off	False	3
4941933	009	1.9.8	Startup Animation	True	2
4941934	009	1.9.8	Startup Animation	True	2
4941935	009	1.9.8	Startup Animation	True	2
4941936	009	1.9.8	Startup Animation	True	2
4941937	009	1.9.8	Startup Animation	True	2
4941938	009	1.9.8	Startup Animation	True	2
4941939	009	1.9.8	Startup Animation	True	2
4941940	009	1.9.8	Startup Animation	True	2
4941946	009	1.9.8	Startup Animation	True	2
4941948	009	1.9.8	Startup Animation	True	2
4941953	009	1.9.9	Splash and disclaimer screen	True	2
4941954	009	1.9.9	Splash and disclaimer screen	True	2
4941957	009	1.9.9	Splash and disclaimer screen	True	2
4941959	009	1.9.9	Splash and disclaimer screen	True	2
4941960	009	1.9.9	Splash and disclaimer screen	True	2
4941961	009	1.9.9	Splash and disclaimer screen	True	2
4941965	009	1.9.9	Splash and disclaimer screen	True	2
4941966	009	1.9.9	Splash and disclaimer screen	True	2
4941969	009	1.9.9	Splash and disclaimer screen	True	2
4941970	009	1.9.9	Splash and disclaimer screen	True	2
4941971	009	1.9.9	Splash and disclaimer screen	True	2
4941972	009	1.9.9	Splash and disclaimer screen	True	2
4941973	009	1.9.9	Splash and disclaimer screen	True	2
4941975	009	1.9.10	FOTA Pop-up	True	2
4941978	009	1.9.10	FOTA Pop-up	True	2
4941979	009	1.9.10	FOTA Pop-up	True	2
4941980	009	1.9.10	FOTA Pop-up	True	2
4941982	009	1.9.11	Remote Vehicle Status	False	3
4941983	009	1.9.11	Remote Vehicle Status	False	3
4941985	009	1.9.12	Suspend to RAM	True	2
4941986	009	1.9.12	Suspend to RAM	True	2
4941987	009	1.9.12	Suspend to RAM	True	2
4941988	009	1.9.12	Suspend to RAM	True	2
4941991	009	1.9.12	Suspend to RAM	True	2
4941993	009	1.9.12	Suspend to RAM	True	2
4941999	009	1.9.13	VRM Resume Mode	False	3
4942000	009	1.9.13	VRM Resume Mode	False	3
4942001	009	1.9.13	VRM Resume Mode	False	3
4942002	009	1.9.13	VRM Resume Mode	False	3
4942004	009	1.9.14	Cluster Theme Syncronization	False	3
4942006	009	1.9.15	PDO Theme Elements	False	3
4942007	009	1.9.15	PDO Theme Elements	False	3
4942008	009	1.9.15	PDO Theme Elements	False	3
4942010	009	1.9.15.1	Theme	True	2
4942011	009	1.9.15.1	Theme	True	2
4942012	009	1.9.15.1	Theme	True	2
4942016	009	1.9.15.1	Theme	True	2
4942021	009	1.9.15.1.2	Branded Map Theme	False	3
4942023	009	1.9.15.1.3	Branded Turn by Turn Glow	False	3
4942030	009	1.9.15.1.6	Branded Recirc Icon	True	1
4942031	009	1.9.15.1.6	Branded Recirc Icon	True	1
4942034	009	1.9.15.1.7	Settings Seat Graphic	True	1
4942037	009	1.9.15.1.7.1.1	Theme	True	2
4942038	009	1.9.15.1.7.1.1	Theme	True	2
4942039	009	1.9.15.1.7.1.1	Theme	True	2
4942040	009	1.9.15.1.7.1.1	Theme	True	2
4942043	009	1.9.15.1.7.1.1.1	Branded Font	False	3
4942045	009	1.9.15.1.7.1.1.2	Branded Map Theme	False	3
4942047	009	1.9.15.1.7.1.1.3	Branded Turn by Turn Glow	False	3
4942049	009	1.9.15.1.7.1.1.4	Branded APP Icon	False	3
4942051	009	1.9.15.1.7.1.1.5	Branded Recirc Icon	False	3
4942053	009	1.9.15.1.7.1.1.6	Settings Seat Graphic	True	1
4942056	009	1.9.15.1.7.1.1.7	Performance Gauges	False	3
4942058	009	1.9.15.1.7.1.1.8	Launch Mode Vehicle Graphic	False	3
4942060	009	1.9.15.1.8	Settings STFA Graphic	False	3
4942061	009	1.9.15.1.8	Settings STFA Graphic	False	3
4942066	009	1.9.15.1.11	Launch Mode Vehicle Graphic	False	3
4942067	009	1.9.15.1.11	Launch Mode Vehicle Graphic	False	3
4942069	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942070	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942071	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942072	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942073	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942074	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942075	009	1.9.15.1.12	Vehicle Graphics Control.	False	3
4942077	009	1.9.15.1.13	Passenger Display Theme	False	3
4942079	009	1.9.16	Contextual Theme	True	2
4942080	009	1.9.16	Contextual Theme	True	2
4942081	009	1.9.16	Contextual Theme	True	2
4942082	009	1.9.16	Contextual Theme	True	2
4942083	009	1.9.16	Contextual Theme	True	2
4942084	009	1.9.16	Contextual Theme	True	2
4942085	009	1.9.16	Contextual Theme	True	2
4942086	009	1.9.16	Contextual Theme	True	2
4942089	009	1.9.16	Contextual Theme	True	2
4942090	009	1.9.16	Contextual Theme	True	2
4942094	009	1.9.16	Contextual Theme	True	2
4942095	009	1.9.16	Contextual Theme	True	2
4942097	009	1.9.16	Contextual Theme	True	2
4942098	009	1.9.16	Contextual Theme	True	2
4942099	009	1.9.16	Contextual Theme	True	2
4942100	009	1.9.16	Contextual Theme	True	2
4942103	009	1.9.17	Day/Night Theme	True	2
4942106	009	1.9.17	Day/Night Theme	True	2
4942109	009	1.9.18	Ignition Cycles	False	3
4942111	009	1.9.19	TBM High Priority Wakeup	False	3
4942112	009	1.9.19	TBM High Priority Wakeup	False	3
4942113	009	1.9.19	TBM High Priority Wakeup	False	3
4942114	009	1.9.19	TBM High Priority Wakeup	False	3
4942115	009	1.9.19	TBM High Priority Wakeup	False	3
4942194	010	1.1	Revision Notes	False	3
4942195	010	1.1	Revision Notes	False	3
5423094	010	1.1	Revision Notes	False	3
4942197	010	1.2	Introduction	False	3
4942198	010	1.2	Introduction	False	3
4942200	010	1.3	Functional Requirements	False	3
4942204	010	1.4.1.1	Voltage Level Behavior	False	3
4942205	010	1.4.1.1	Voltage Level Behavior	False	3
4942206	010	1.4.1.1	Voltage Level Behavior	False	3
4942208	010	1.4.1.2	Low Voltage Behavior	False	3
4942210	010	1.4.1.2.1	Low Voltage Measured by the System	False	3
4942211	010	1.4.1.2.1	Low Voltage Measured by the System	False	3
4942212	010	1.4.1.2.1	Low Voltage Measured by the System	False	3
4942213	010	1.4.1.2.1	Low Voltage Measured by the System	False	3
4942215	010	1.4.1.2.2	Battery Cutoff Switch State	False	3
4942216	010	1.4.1.2.2	Battery Cutoff Switch State	False	3
4942217	010	1.4.1.2.2	Battery Cutoff Switch State	False	3
4942218	010	1.4.1.2.2	Battery Cutoff Switch State	False	3
4942219	010	1.4.1.2.2	Battery Cutoff Switch State	False	3
4942221	010	1.4.1.2.3	Powernet Limp-Home Cutoff State	False	3
4942222	010	1.4.1.2.3	Powernet Limp-Home Cutoff State	False	3
4942224	010	1.4.1.3	High Voltage Behavior	False	3
4942225	010	1.4.1.3	High Voltage Behavior	False	3
4942226	010	1.4.1.3	High Voltage Behavior	False	3
4942228	010	1.4.1.3	High Voltage Behavior	False	3
4942229	010	1.4.1.3	High Voltage Behavior	False	3
4942230	010	1.4.1.3	High Voltage Behavior	False	3
4942231	010	1.4.1.3	High Voltage Behavior	False	3
4942233	010	1.4.1.3	High Voltage Behavior	False	3
4942234	010	1.4.1.3	High Voltage Behavior	False	3
4942235	010	1.4.1.3	High Voltage Behavior	False	3
4942236	010	1.4.1.3	High Voltage Behavior	False	3
4942239	010	1.4.1.3	High Voltage Behavior	False	3
4942241	010	1.4.1.3	High Voltage Behavior	False	3
4942242	010	1.4.1.3	High Voltage Behavior	False	3
4942243	010	1.4.1.3	High Voltage Behavior	False	3
4942244	010	1.4.1.3	High Voltage Behavior	False	3
4942245	010	1.4.1.3	High Voltage Behavior	False	3
4942246	010	1.4.1.3	High Voltage Behavior	False	3
4942247	010	1.4.1.3	High Voltage Behavior	False	3
4942248	010	1.4.1.3	High Voltage Behavior	False	3
4942249	010	1.4.1.3	High Voltage Behavior	False	3
4942250	010	1.4.1.3	High Voltage Behavior	False	3
4942252	010	1.4.1.4	System Voltage Out-Of-Range Behavior for Different Modes	False	3
4942253	010	1.4.1.4	System Voltage Out-Of-Range Behavior for Different Modes	False	3
4942254	010	1.4.1.4	System Voltage Out-Of-Range Behavior for Different Modes	False	3
4942255	010	1.4.1.4	System Voltage Out-Of-Range Behavior for Different Modes	False	3
4942258	010	1.4.1.5.1	High temperature of the disk drives and HDD drives	False	3
4942259	010	1.4.1.5.1	High temperature of the disk drives and HDD drives	False	3
4942261	010	1.4.1.6	Load Shed	False	3
4942262	010	1.4.1.6	Load Shed	False	3
4942263	010	1.4.1.6	Load Shed	False	3
4942264	010	1.4.1.6	Load Shed	False	3
4942265	010	1.4.1.6	Load Shed	False	3
4942266	010	1.4.1.6	Load Shed	False	3
4942267	010	1.4.1.6	Load Shed	False	3
4942268	010	1.4.1.6	Load Shed	False	3
4942269	010	1.4.1.6	Load Shed	False	3
4942270	010	1.4.1.6	Load Shed	False	3
4942272	010	1.4.2	System Power Down Conditions	False	3
4942273	010	1.4.2	System Power Down Conditions	False	3
4942274	010	1.4.2	System Power Down Conditions	False	3
4942275	010	1.4.2	System Power Down Conditions	False	3
4942276	010	1.4.2	System Power Down Conditions	False	3
4942277	010	1.4.2	System Power Down Conditions	False	3
4942278	010	1.4.2	System Power Down Conditions	False	3
4942279	010	1.4.2	System Power Down Conditions	False	3
4942280	010	1.4.2	System Power Down Conditions	False	3
4942281	010	1.4.2	System Power Down Conditions	False	3
4942282	010	1.4.2	System Power Down Conditions	False	3
4942283	010	1.4.2	System Power Down Conditions	False	3
4942284	010	1.4.2	System Power Down Conditions	False	3
4942286	010	1.4.3	System Power Down Conditions	False	3
4942287	010	1.4.3	System Power Down Conditions	False	3
4942288	010	1.4.3	System Power Down Conditions	False	3
4942289	010	1.4.3	System Power Down Conditions	False	3
4942290	010	1.4.3	System Power Down Conditions	False	3
4942291	010	1.4.3	System Power Down Conditions	False	3
4942292	010	1.4.3	System Power Down Conditions	False	3
4942293	010	1.4.3	System Power Down Conditions	False	3
4942294	010	1.4.3	System Power Down Conditions	False	3
4942295	010	1.4.3	System Power Down Conditions	False	3
4942296	010	1.4.3	System Power Down Conditions	False	3
4942297	010	1.4.3	System Power Down Conditions	False	3
4942302	010	1.5.2.1	DTC Enable Criteria	False	3
4942304	010	1.5.2.2	DTC Maturation Criteria	False	3
4942307	010	1.5.2.2.1.1	System Voltage	False	3
4942308	010	1.5.2.2.1.1	System Voltage	False	3
4942310	010	1.5.2.2.1.2	ECU Local Voltage	False	3
4942311	010	1.5.2.2.1.2	ECU Local Voltage	False	3
4942314	010	1.5.3.1	DTC Enable Criteria	False	3
4942316	010	1.5.3.2	DTC Maturation Criteria	False	3
4942319	010	1.5.3.2.1.1	System Voltage	False	3
4942320	010	1.5.3.2.1.1	System Voltage	False	3
4942321	010	1.5.3.2.1.1	System Voltage	False	3
4942322	010	1.5.3.2.1.1	System Voltage	False	3
4942324	010	1.5.3.2.1.2	ECU Local Voltage	False	3
4942325	010	1.5.3.2.1.2	ECU Local Voltage	False	3
4942328	010	1.6.1	Configuration parameters	False	3
4942334	010	1.7.1.1.1	TLM Boot	True	2
4942335	010	1.7.1.1.1	TLM Boot	True	2
4942336	010	1.7.1.1.1	TLM Boot	True	2
4942340	010	1.7.1.1.2	TLM Shutdown	False	3
4942341	010	1.7.1.1.2	TLM Shutdown	False	3
4942342	010	1.7.1.1.2	TLM Shutdown	False	3
4942343	010	1.7.1.1.2	TLM Shutdown	False	3
4942344	010	1.7.1.1.2	TLM Shutdown	False	3
4942345	010	1.7.1.1.2	TLM Shutdown	False	3
4942346	010	1.7.1.1.2	TLM Shutdown	False	3
4942347	010	1.7.1.1.2	TLM Shutdown	False	3
4942348	010	1.7.1.1.2	TLM Shutdown	False	3
4942349	010	1.7.1.1.2	TLM Shutdown	False	3
4942350	010	1.7.1.1.2	TLM Shutdown	False	3
4942351	010	1.7.1.1.2	TLM Shutdown	False	3
4942353	010	1.7.2	Load Shed	True	2
4942360	010	1.8.2.1.1	System Voltage	False	3
4942361	010	1.8.2.1.1	System Voltage	False	3
4942363	010	1.8.2.1.2	ECU Local Voltage	False	3
4942364	010	1.8.2.1.2	ECU Local Voltage	False	3
4942370	010	2.1.1	Revision notes	False	3
4942373	010	2.2.1	Revision notes	False	3
4942376	010	2.3.1	Revision notes	False	3
4942379	010	2.4.1	Revision notes	False	3
4942382	010	2.5.1	Revision notes	False	3
4942385	010	2.6.1	Revision notes	False	3
4942389	010	2.7.1.1	Revision notes	False	3
4942391	010	2.7.2	Revision notes	False	3
4942394	010	2.8.1	Revision notes	False	3
4942397	010	2.9.1	Revision notes	False	3
4942400	010	2.10.1	Revision notes	False	3
4942403	010	2.11.1	Revision notes	False	3
4942406	010	2.12.1	Revision notes	False	3
4942409	010	2.13.1	Revision notes	False	3
4942412	010	2.14.1	Revision notes	False	3
4942415	010	2.15.1	Revision notes	False	3
4942418	010	2.16.1	Revision notes	False	3
4942421	010	2.17.1	Revision notes	False	3
4942424	010	2.18.1	Revision notes	False	3
4942427	010	2.19.1	Revision notes	False	3
4942429	010	3	Introduction	False	3
4942430	010	3	Introduction	False	3
4942431	010	3	Introduction	False	3
4942433	010	4	Introduction	False	3
4942434	010	4	Introduction	False	3
4942435	010	4	Introduction	False	3
