req_id	outline	polarion_id	spec_reference	title
SWE1-HMI-VC-058	13.1.1	NRL-171118	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.1.1	SBIS1.1) When a user attempts to access the Settings tab while in Key Off, Timed
SWE1-HMI-VC-058-01	13.1.1	NRL-171118	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.1.1	SBIS1.1) When a user attempts to access the Settings tab while in Key Off, Timed
SWE1-HMI-VC-058-02	13.1.1	NRL-171118	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.1.1	SBIS1.1) When a user attempts to access the Settings tab while in Key Off, Timed
SWE1-HMI-VC-058-03	13.1.1	NRL-171118	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.1.1	SBIS1.1) When a user attempts to access the Settings tab while in Key Off, Timed
SWE1-HMI-VC-059	13.2	NRL-171119	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.2	SBIS2.) The user is able to access Phone settings through the Phone screens. Pho
SWE1-HMI-VC-059-01	13.2	NRL-171119	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.2	SBIS2.) The user is able to access Phone settings through the Phone screens. Pho
SWE1-HMI-VC-059-02	13.2	NRL-171119	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.2	SBIS2.) The user is able to access Phone settings through the Phone screens. Pho
SWE1-HMI-VC-060	13.3	NRL-171120	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.3	SBIS3.) The user is able to access Audio settings through the Media. Audio setti
SWE1-HMI-VC-060-01	13.3	NRL-171120	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.3	SBIS3.) The user is able to access Audio settings through the Media. Audio setti
SWE1-HMI-VC-060-02	13.3	NRL-171120	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.3	SBIS3.) The user is able to access Audio settings through the Media. Audio setti
SWE1-HMI-VC-061	13.4	NRL-171121	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4	SBIS5.) Software Updates are available while the vehicle is in Key Off or ACC.
SWE1-HMI-VC-062	13.4.1	NRL-171122	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4.1	SBIS5.1.) If user presses the setting ‘Software Downloads Over Wi-Fi’ while vehi
SWE1-HMI-VC-062-01	13.4.1	NRL-171122	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4.1	SBIS5.1.) If user presses the setting ‘Software Downloads Over Wi-Fi’ while vehi
SWE1-HMI-VC-062-02	13.4.1	NRL-171122	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4.1	SBIS5.1.) If user presses the setting ‘Software Downloads Over Wi-Fi’ while vehi
SWE1-HMI-VC-063	13.4.2	NRL-171123	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4.2	SBIS5.2.) If the user is in the middle of any of the logic for FOTA via Wi-Fi an
SWE1-HMI-VC-063-01	13.4.2	NRL-171123	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4.2	SBIS5.2.) If the user is in the middle of any of the logic for FOTA via Wi-Fi an
SWE1-HMI-VC-063-02	13.4.2	NRL-171123	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.4.2	SBIS5.2.) If the user is in the middle of any of the logic for FOTA via Wi-Fi an
SWE1-HMI-VC-064	13.5	NRL-171124	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.5	SBIS4.) If Settings tab or a Settings category is opened which is not available 
SWE1-HMI-VC-064-01	13.5	NRL-171124	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.5	SBIS4.) If Settings tab or a Settings category is opened which is not available 
SWE1-HMI-VC-064-02	13.5	NRL-171124	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.5	SBIS4.) If Settings tab or a Settings category is opened which is not available 
SWE1-HMI-VC-064-03	13.5	NRL-171124	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_13.5	SBIS4.) If Settings tab or a Settings category is opened which is not available 
SWE1-HMI-VC-065	14.1	NRL-171126	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_14.1	EPB1.) Service mode option will be greyed out if the vehicle is in motion. If th
SWE1-HMI-VC-065-01	14.1	NRL-171126	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_14.1	EPB1.) Service mode option will be greyed out if the vehicle is in motion. If th
SWE1-HMI-VC-065-02	14.1	NRL-171126	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_14.1	EPB1.) Service mode option will be greyed out if the vehicle is in motion. If th
SWE1-HMI-VC-066	16.2	NRL-171131	SYS1_HMI_Vehicle_Category_HMI_Logic_and_Flow_R1_SR24_Post_2A_(December_27_2023)_16.2	W0.) Widget title for this feature is Cabrio._x000D_ (image: image23.png) 
