row	tc_id	setting	alias_status	path_now	path_proposed	control_proposed	proxi_now	proxi_proposed	flags
96	newR1L-BLM-087	Cluster Feedback	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
97	newR1L-BLM-088	Cluster Feedback	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
98	newR1L-BLM-089	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
99	newR1L-BLM-090	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
100	newR1L-BLM-091	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
101	newR1L-BLM-092	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
102	newR1L-BLM-093	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
103	newR1L-BLM-094	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
104	newR1L-BLM-095	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
105	newR1L-BLM-096	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
106	newR1L-BLM-097	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
107	newR1L-BLM-098	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
108	newR1L-BLM-099	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
109	newR1L-BLM-100	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
110	newR1L-BLM-101	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
111	newR1L-BLM-102	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
112	newR1L-BLM-103	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
113	newR1L-BLM-104	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
114	newR1L-BLM-105	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
115	newR1L-BLM-106	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
116	newR1L-BLM-107	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
117	newR1L-BLM-108	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
118	newR1L-BLM-109	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
119	newR1L-BLM-110	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
120	newR1L-BLM-111	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
121	newR1L-BLM-112	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
122	newR1L-BLM-113	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
123	newR1L-BLM-114	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
124	newR1L-BLM-115	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
125	newR1L-BLM-116	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
126	newR1L-BLM-117	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
127	newR1L-BLM-118	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
128	newR1L-BLM-119	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
129	newR1L-BLM-120	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
130	newR1L-BLM-121	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
131	newR1L-BLM-122	Feature Entry	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
132	newR1L-BLM-123	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
133	newR1L-BLM-124	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
134	newR1L-BLM-125	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
135	newR1L-BLM-126	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
136	newR1L-BLM-127	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
137	newR1L-BLM-128	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
138	newR1L-BLM-129	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
139	newR1L-BLM-130	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
140	newR1L-BLM-131	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
141	newR1L-BLM-132	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
142	newR1L-BLM-133	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
143	newR1L-BLM-134	Feature Entry	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
144	newR1L-BLM-135	Feature Entry	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
145	newR1L-BLM-136	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
146	newR1L-BLM-137	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
147	newR1L-BLM-138	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
148	newR1L-BLM-139	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
149	newR1L-BLM-140	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
150	newR1L-BLM-141	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
151	newR1L-BLM-142	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
152	newR1L-BLM-143	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
153	newR1L-BLM-144	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
154	newR1L-BLM-145	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
155	newR1L-BLM-146	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
156	newR1L-BLM-147	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
157	newR1L-BLM-148	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
158	newR1L-BLM-149	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
159	newR1L-BLM-150	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
160	newR1L-BLM-151	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	BODY_TYPE_CONFLICT;PROSE_PRECOND｜來源 总控表 No.36 Bed Lowering Mode
