row	tc_id	setting	alias_status	path_now	path_proposed	control_proposed	proxi_now	proxi_proposed	flags
107	newR1L-BLM-098	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
108	newR1L-BLM-099	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
109	newR1L-BLM-100	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
110	newR1L-BLM-101	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
111	newR1L-BLM-102	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
112	newR1L-BLM-103	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
113	newR1L-BLM-104	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
114	newR1L-BLM-105	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
115	newR1L-BLM-106	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
116	newR1L-BLM-107	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
117	newR1L-BLM-108	HU Feedback	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
118	newR1L-BLM-109	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
119	newR1L-BLM-110	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
120	newR1L-BLM-111	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
121	newR1L-BLM-112	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
122	newR1L-BLM-113	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
123	newR1L-BLM-114	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
124	newR1L-BLM-115	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
125	newR1L-BLM-116	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
126	newR1L-BLM-117	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
127	newR1L-BLM-118	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
128	newR1L-BLM-119	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
129	newR1L-BLM-120	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
130	newR1L-BLM-121	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
131	newR1L-BLM-122	Feature Entry	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
132	newR1L-BLM-123	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
133	newR1L-BLM-124	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
134	newR1L-BLM-125	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
135	newR1L-BLM-126	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
136	newR1L-BLM-127	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
137	newR1L-BLM-128	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
138	newR1L-BLM-129	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
139	newR1L-BLM-130	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
140	newR1L-BLM-131	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
141	newR1L-BLM-132	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
142	newR1L-BLM-133	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
143	newR1L-BLM-134	Feature Entry	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
144	newR1L-BLM-135	Feature Entry	n/a（不走 Settings List）	Bed Lowering	（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
145	newR1L-BLM-136	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
146	newR1L-BLM-137	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
147	newR1L-BLM-138	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
148	newR1L-BLM-139	Feature Entry	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
149	newR1L-BLM-140	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
150	newR1L-BLM-141	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
151	newR1L-BLM-142	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
152	newR1L-BLM-143	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
153	newR1L-BLM-144	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
154	newR1L-BLM-145	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
155	newR1L-BLM-146	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
156	newR1L-BLM-147	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
157	newR1L-BLM-148	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
158	newR1L-BLM-149	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
159	newR1L-BLM-150	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
160	newR1L-BLM-151	Display Legibility + Access Ergonomics	n/a（不走 Settings List）		（本 feature 不套 path 段）		（無 PROXI）	PROXI CAN node 27 (ASM/ASCM) = 1 (Present) ; PROXI Body_Types = PENDING（待 VS-SL-02 §1 之裁定）	PROSE_PRECOND
